prev_pid,prev_name,prev_vruntime,prev_sum_exec_runtime,next_pid,next_name,next_vruntime,next_sum_exec_runtime

10676,spy,6449778754,162466,10655,spy,6458775443,10259640

10655,spy,6458777662,10261859,10659,spy,6450028661,471777

10659,spy,6450034126,477242,10677,spy,6449777662,150025

826,Xorg,17857632308,26170821170,1182,gnome-shell,271638102555,34381191290

10677,spy,6449781212,153575,10655,spy,6458777662,10261859

10655,spy,6458780747,10264944,10659,spy,6450034126,477242

10659,spy,6450040035,483151,10678,spy,6449780747,154954

10678,spy,6449784611,158818,10655,spy,6458780747,10264944

10655,spy,6458783140,10267337,10659,spy,6450040035,483151

10659,spy,6450045748,488864,10679,spy,6449783140,153696

10679,spy,6449787007,157563,10655,spy,6458783140,10267337

10655,spy,6458785395,10269592,10659,spy,6450045748,488864

10659,spy,6450052174,495290,10680,spy,6449785395,148641

10680,spy,6449789084,152330,10655,spy,6458785395,10269592

10655,spy,6458787783,10271980,10659,spy,6450052174,495290

10659,spy,6450057803,500919,10681,spy,6449787783,146704

10681,spy,6449791404,150325,10655,spy,6458787783,10271980

10655,spy,6458790240,10274437,10659,spy,6450057803,500919

10659,spy,6450063661,506777,10682,spy,6449790240,162996

10682,spy,6449794158,166914,10655,spy,6458790240,10274437

10655,spy,6458792617,10276814,10659,spy,6450063661,506777

10659,spy,6450069396,512512,10683,spy,6449792617,169306

10683,spy,6449796225,172914,10655,spy,6458792617,10276814

10655,spy,6458795031,10279228,10659,spy,6450069396,512512

10659,spy,6450075215,518331,10684,spy,6449795031,174478

10684,spy,6449799318,178765,10655,spy,6458795031,10279228

10655,spy,6458797572,10281769,10659,spy,6450075215,518331

10659,spy,6450080975,524091,10685,spy,6449797572,159999

10685,spy,6449801109,163536,10655,spy,6458797572,10281769

10655,spy,6458799883,10284080,10659,spy,6450080975,524091

10659,spy,6450086748,529864,10686,spy,6449799883,157162

1182,gnome-shell,271638209402,34381298137,826,Xorg,17857632308,26170821170

10686,spy,6449804132,161411,10655,spy,6458799883,10284080

10655,spy,6458807020,10291217,10659,spy,6450086748,529864

10659,spy,6450094863,537979,10687,spy,6449807020,164003

10687,spy,6449815245,172228,10655,spy,6458807020,10291217

197,systemd-journal,8440977317,29643439462,1760,gnome-terminal-,9019898930,3709036020

10655,spy,6458814222,10298419,10659,spy,6450094863,537979

10659,spy,6450103518,546634,10688,spy,6449814222,165088

826,Xorg,17857683144,26170872006,794,rs:main Q:Reg,3446164987,8834931880

10688,spy,6449822418,173284,10655,spy,6458814222,10298419

10655,spy,6458820010,10304207,10659,spy,6450103518,546634

10659,spy,6450110908,554024,10689,spy,6449820010,157838

10689,spy,6449827024,164852,10655,spy,6458820010,10304207

10655,spy,6458826053,10310250,10659,spy,6450110908,554024

10659,spy,6450120048,563164,10690,spy,6449826053,163274

1760,gnome-terminal-,9019966242,3709103332,197,systemd-journal,8440977317,29643439462

10690,spy,6449833246,170467,10655,spy,6458826053,10310250

10655,spy,6458833681,10317878,10659,spy,6450120048,563164

10659,spy,6450128928,572044,10691,spy,6449833681,160794

10691,spy,6449841276,168389,10655,spy,6458833681,10317878

10655,spy,6458840258,10324455,10659,spy,6450128928,572044

10659,spy,6450138207,581323,10692,spy,6449840258,176104

10692,spy,6449846851,182697,10655,spy,6458840258,10324455

10655,spy,6458845779,10329976,10659,spy,6450138207,581323

10659,spy,6450146278,589394,10693,spy,6449845779,159270

10693,spy,6449852566,166057,10655,spy,6458845779,10329976

10655,spy,6458849629,10333826,10659,spy,6450146278,589394

10659,spy,6450151736,594852,10694,spy,6449849629,171663

10694,spy,6449854048,176082,10655,spy,6458849629,10333826

10655,spy,6458852232,10336429,10659,spy,6450151736,594852

10659,spy,6450157596,600712,10695,spy,6449852232,160886

10695,spy,6449856034,164688,10655,spy,6458852232,10336429

10655,spy,6458854611,10338808,10659,spy,6450157596,600712

10659,spy,6450163661,606777,10696,spy,6449854611,178938

10696,spy,6449858922,183249,10655,spy,6458854611,10338808

10655,spy,6458856925,10341122,10659,spy,6450163661,606777

10659,spy,6450169706,612822,10697,spy,6449856925,166752

10697,spy,6449861560,171387,10655,spy,6458856925,10341122

10655,spy,6458859310,10343507,10659,spy,6450169706,612822

10659,spy,6450176297,619413,10698,spy,6449859310,158543

10698,spy,6449863263,162496,10655,spy,6458859310,10343507

10655,spy,6458861577,10345774,10659,spy,6450176297,619413

10659,spy,6450182178,625294,10699,spy,6449861577,159942

10699,spy,6449866480,164845,10655,spy,6458861577,10345774

10655,spy,6458863837,10348034,10659,spy,6450182178,625294

10659,spy,6450189286,632402,10700,spy,6449863837,170175

10700,spy,6449868122,174460,10655,spy,6458863837,10348034

10655,spy,6458866485,10350682,10659,spy,6450189286,632402

10659,spy,6450194932,638048,10701,spy,6449866485,157068

10701,spy,6449871634,162217,10655,spy,6458866485,10350682

10655,spy,6458868796,10352993,10659,spy,6450194932,638048

10659,spy,6450200836,643952,10702,spy,6449868796,157340

10702,spy,6449872947,161491,10655,spy,6458868796,10352993

10655,spy,6458871202,10355399,10659,spy,6450200836,643952

793,in:imklog,6051788265,9584655456,0,swapper/3,0,0

10659,spy,6450206989,650105,10703,spy,6449871202,163853

10703,spy,6449874799,167450,10655,spy,6458871202,10355399

10655,spy,6458873063,10357260,10659,spy,6450206989,650105

10659,spy,6450210986,654102,10704,spy,6449873063,166051

10704,spy,6449876160,169148,10655,spy,6458873063,10357260

10655,spy,6458874400,10358597,10659,spy,6450210986,654102

10659,spy,6450214364,657480,10705,spy,6449874400,172422

10705,spy,6449877213,175235,10655,spy,6458874400,10358597

0,swapper/3,0,0,793,in:imklog,6051788265,9584655456

10655,spy,6458876467,10360664,10659,spy,6450214364,657480

10659,spy,6450218925,662041,10706,spy,6449876467,164132

10706,spy,6449880499,168164,10655,spy,6458876467,10360664

10655,spy,6458878915,10363112,10659,spy,6450218925,662041

10659,spy,6450225332,668448,10707,spy,6449878915,163736

10707,spy,6449882983,167804,10655,spy,6458878915,10363112

10655,spy,6458881304,10365501,10659,spy,6450225332,668448

10659,spy,6450231877,674993,10708,spy,6449881304,173165

10708,spy,6449885464,177325,10655,spy,6458881304,10365501

10655,spy,6458883427,10367624,10659,spy,6450231877,674993

10659,spy,6450237758,680874,10709,spy,6449883427,164524

10709,spy,6449887219,168316,10655,spy,6458883427,10367624

10655,spy,6458885657,10369854,10659,spy,6450237758,680874

10659,spy,6450243535,686651,10710,spy,6449885657,164200

10710,spy,6449889595,168138,10655,spy,6458885657,10369854

10655,spy,6458887830,10372027,10659,spy,6450243535,686651

10659,spy,6450249566,692682,10711,spy,6449887830,175457

10711,spy,6449891739,179366,10655,spy,6458887830,10372027

10655,spy,6458890582,10374779,10659,spy,6450249566,692682

793,in:imklog,6051868232,9584735423,0,swapper/3,0,0

10659,spy,6450255566,698682,10712,spy,6449890582,170554

10712,spy,6449893834,173806,10655,spy,6458890582,10374779

10655,spy,6458892128,10376325,10659,spy,6450255566,698682

0,swapper/3,0,0,793,in:imklog,6051868232,9584735423

10659,spy,6450260273,703389,10713,spy,6449892128,156021

10713,spy,6449895729,159622,10655,spy,6458892128,10376325

10655,spy,6458894550,10378747,10659,spy,6450260273,703389

10659,spy,6450267475,710591,10714,spy,6449894550,163821

10714,spy,6449898486,167757,10655,spy,6458894550,10378747

10655,spy,6458896974,10381171,10659,spy,6450267475,710591

10659,spy,6450273350,716466,10715,spy,6449896974,158967

10715,spy,6449901017,163010,10655,spy,6458896974,10381171

10655,spy,6458899619,10383816,10659,spy,6450273350,716466

10659,spy,6450280089,723205,10716,spy,6449899619,163689

10716,spy,6449904109,168179,10655,spy,6458899619,10383816

10655,spy,6458902245,10386442,10659,spy,6450280089,723205

10659,spy,6450285781,728897,10717,spy,6449902245,169421

10717,spy,6449906550,173726,10655,spy,6458902245,10386442

793,in:imklog,6051930882,9584798073,0,swapper/3,0,0

10655,spy,6458904434,10388631,10659,spy,6450285781,728897

10659,spy,6450291196,734312,10718,spy,6449904434,170980

0,swapper/3,0,0,793,in:imklog,6051930882,9584798073

10718,spy,6449907786,174332,10655,spy,6458904434,10388631

10655,spy,6458906468,10390665,10659,spy,6450291196,734312

10659,spy,6450296449,739565,10719,spy,6449906468,165119

10719,spy,6449911890,170541,10655,spy,6458906468,10390665

10655,spy,6458909052,10393249,10659,spy,6450296449,739565

10659,spy,6450302058,745174,10720,spy,6449909052,170016

10720,spy,6449913264,174228,10655,spy,6458909052,10393249

10655,spy,6458911233,10395430,10659,spy,6450302058,745174

10659,spy,6450307998,751114,10721,spy,6449911233,164564

10721,spy,6449914972,168303,10655,spy,6458911233,10395430

793,in:imklog,6051972438,9584839629,0,swapper/3,0,0

10655,spy,6458913589,10397786,10659,spy,6450307998,751114

0,swapper/3,0,0,793,in:imklog,6051972438,9584839629

10659,spy,6450312879,755995,10722,spy,6449913589,178321

10722,spy,6449917972,182704,10655,spy,6458913589,10397786

10655,spy,6458915933,10400130,10659,spy,6450312879,755995

10659,spy,6450319343,762459,10723,spy,6449915933,165321

10723,spy,6449920741,170129,10655,spy,6458915933,10400130

10655,spy,6458918062,10402259,10659,spy,6450319343,762459

10659,spy,6450325245,768361,10724,spy,6449918062,179389

10724,spy,6449922782,184109,10655,spy,6458918062,10402259

793,in:imklog,6052005895,9584873086,0,swapper/3,0,0

10655,spy,6458920306,10404503,10659,spy,6450325245,768361

0,swapper/3,0,0,793,in:imklog,6052005895,9584873086

10659,spy,6450330782,773898,10725,spy,6449920306,164804

10725,spy,6449924156,168654,10655,spy,6458920306,10404503

10655,spy,6458922887,10407084,10659,spy,6450330782,773898

10659,spy,6450336777,779893,10726,spy,6449922887,159987

10726,spy,6449926656,163756,10655,spy,6458922887,10407084

10655,spy,6458925455,10409652,10659,spy,6450336777,779893

793,in:imklog,6052032725,9584899916,0,swapper/3,0,0

0,swapper/3,0,0,793,in:imklog,6052032725,9584899916

10659,spy,6450342439,785555,10727,spy,6449925455,175165

10727,spy,6449929711,179421,10655,spy,6458925455,10409652

10655,spy,6458927804,10412001,10659,spy,6450342439,785555

10659,spy,6450348881,791997,10728,spy,6449927804,207595

10728,spy,6449932301,212092,10655,spy,6458927804,10412001

10655,spy,6458929982,10414179,10659,spy,6450348881,791997

10659,spy,6450354742,797858,10729,spy,6449929982,166170

793,in:imklog,6052060156,9584927347,0,swapper/3,0,0

0,swapper/3,0,0,793,in:imklog,6052060156,9584927347

10729,spy,6449933850,170038,10655,spy,6458929982,10414179

10655,spy,6458932801,10416998,10659,spy,6450354742,797858

10659,spy,6450360475,803591,10730,spy,6449932801,171510

10730,spy,6449936534,175243,10655,spy,6458932801,10416998

10655,spy,6458935227,10419424,10659,spy,6450360475,803591

10659,spy,6450365952,809068,10731,spy,6449935227,163197

10731,spy,6449939197,167167,10655,spy,6458935227,10419424

10655,spy,6458937387,10421584,10659,spy,6450365952,809068

10659,spy,6450371745,814861,10732,spy,6449937387,193162

10732,spy,6449941308,197083,10655,spy,6458937387,10421584

793,in:imklog,6052097573,9584964764,0,swapper/3,0,0

0,swapper/3,0,0,793,in:imklog,6052097573,9584964764

10655,spy,6458939687,10423884,10659,spy,6450371745,814861

10659,spy,6450377465,820581,10733,spy,6449939687,183917

10733,spy,6449944900,189130,10655,spy,6458939687,10423884

10655,spy,6458942047,10426244,10659,spy,6450377465,820581

10659,spy,6450382931,826047,10734,spy,6449942047,159461

10734,spy,6449945722,163136,10655,spy,6458942047,10426244

10655,spy,6458944656,10428853,10659,spy,6450382931,826047

10659,spy,6450388734,831850,10735,spy,6449944656,169319

794,rs:main Q:Reg,3446780900,8835547793,0,swapper/0,0,0

10735,spy,6449948011,172674,10655,spy,6458944656,10428853

0,swapper/0,0,0,794,rs:main Q:Reg,3446780900,8835547793

10655,spy,6458947057,10431254,10659,spy,6450388734,831850

793,in:imklog,6052138553,9585005744,0,swapper/3,0,0

10659,spy,6450394523,837639,10736,spy,6449947057,169021

0,swapper/3,0,0,793,in:imklog,6052138553,9585005744

10736,spy,6449950672,172636,10655,spy,6458947057,10431254

10655,spy,6458948974,10433171,10659,spy,6450394523,837639

10659,spy,6450400474,843590,10737,spy,6449948974,178753

10737,spy,6449952795,182574,10655,spy,6458948974,10433171

10655,spy,6458951584,10435781,10659,spy,6450400474,843590

10659,spy,6450406108,849224,10738,spy,6449951584,182006

10738,spy,6449954944,185366,10655,spy,6458951584,10435781

10655,spy,6458953796,10437993,10659,spy,6450406108,849224

793,in:imklog,6052168937,9585036128,0,swapper/3,0,0

0,swapper/3,0,0,793,in:imklog,6052168937,9585036128

10659,spy,6450412043,855159,10739,spy,6449953796,166354

10739,spy,6449957206,169764,10655,spy,6458953796,10437993

10655,spy,6458956160,10440357,10659,spy,6450412043,855159

10659,spy,6450418137,861253,10740,spy,6449956160,176617

10740,spy,6449960006,180463,10655,spy,6458956160,10440357

10655,spy,6458958339,10442536,10659,spy,6450418137,861253

793,in:imklog,6052194627,9585061818,0,swapper/3,0,0

10659,spy,6450423625,866741,10741,spy,6449958339,152974

0,swapper/3,0,0,793,in:imklog,6052194627,9585061818

10741,spy,6449962187,156822,10655,spy,6458958339,10442536

10655,spy,6458960256,10444453,10659,spy,6450423625,866741

10659,spy,6450430217,873333,10742,spy,6449960256,166788

10742,spy,6449964909,171441,10655,spy,6458960256,10444453

10655,spy,6458962571,10446768,10659,spy,6450430217,873333

10659,spy,6450435617,878733,10743,spy,6449962571,169243

793,in:imklog,6052217239,9585084430,0,swapper/3,0,0

10743,spy,6449965830,172502,10655,spy,6458962571,10446768

0,swapper/3,0,0,793,in:imklog,6052217239,9585084430

10655,spy,6458964547,10448744,10659,spy,6450435617,878733

10659,spy,6450441056,884172,10744,spy,6449964547,159986

10744,spy,6449968290,163729,10655,spy,6458964547,10448744

10655,spy,6458966847,10451044,10659,spy,6450441056,884172

10659,spy,6450446699,889815,10745,spy,6449966847,162624

10745,spy,6449970348,166125,10655,spy,6458966847,10451044

10655,spy,6458969040,10453237,10659,spy,6450446699,889815

10659,spy,6450452970,896086,10746,spy,6449969040,177640

10746,spy,6449972772,181372,10655,spy,6458969040,10453237

10655,spy,6458971653,10455850,10659,spy,6450452970,896086

10659,spy,6450458563,901679,10747,spy,6449971653,180179

10747,spy,6449976185,184711,10655,spy,6458971653,10455850

10655,spy,6458974022,10458219,10659,spy,6450458563,901679

10659,spy,6450464772,907888,10748,spy,6449974022,189049

10748,spy,6449977940,192967,10655,spy,6458974022,10458219

10655,spy,6458976452,10460649,10659,spy,6450464772,907888

10659,spy,6450470642,913758,10749,spy,6449976452,187583

10749,spy,6449980570,191701,10655,spy,6458976452,10460649

10655,spy,6458979405,10463602,10659,spy,6450470642,913758

10659,spy,6450476687,919803,10750,spy,6449979405,162703

10750,spy,6449983340,166638,10655,spy,6458979405,10463602

793,in:imklog,6052303901,9585171092,0,swapper/3,0,0

0,swapper/3,0,0,793,in:imklog,6052303901,9585171092

10655,spy,6458981599,10465796,10659,spy,6450476687,919803

10659,spy,6450482407,925523,10751,spy,6449981599,210984

10751,spy,6449985353,214738,10655,spy,6458981599,10465796

10655,spy,6458983834,10468031,10659,spy,6450482407,925523

10659,spy,6450488958,932074,10752,spy,6449983834,165069

10752,spy,6449988269,169504,10655,spy,6458983834,10468031

10655,spy,6458986304,10470501,10659,spy,6450488958,932074

793,in:imklog,6052335887,9585203078,0,swapper/3,0,0

10659,spy,6450495124,938240,10754,spy,6449986304,176474

0,swapper/3,0,0,793,in:imklog,6052335887,9585203078

10754,spy,6449990145,180315,10655,spy,6458986304,10470501

10655,spy,6458988696,10472893,10659,spy,6450495124,938240

10659,spy,6450501202,944318,10755,spy,6449988696,155477

10755,spy,6449992676,159457,10655,spy,6458988696,10472893

10655,spy,6458990915,10475112,10659,spy,6450501202,944318

10659,spy,6450507182,950298,10756,spy,6449990915,147122

793,in:imklog,6052362581,9585229772,0,swapper/3,0,0

10756,spy,6449994895,151102,10655,spy,6458990915,10475112

0,swapper/3,0,0,793,in:imklog,6052362581,9585229772

10655,spy,6458993455,10477652,10659,spy,6450507182,950298

10659,spy,6450512909,956025,10758,spy,6449993455,144872

10758,spy,6450000120,151537,10655,spy,6458993455,10477652

10655,spy,6458999780,10483977,10659,spy,6450512909,956025

10659,spy,6450520730,963846,10759,spy,6449999780,140223

10759,spy,6450005853,146296,10655,spy,6458999780,10483977

10655,spy,6459005007,10489204,10659,spy,6450520730,963846

794,rs:main Q:Reg,3447062802,8835829695,0,swapper/0,0,0

10659,spy,6450526719,969835,10761,spy,6450005007,154723

10761,spy,6450011245,160961,10655,spy,6459005007,10489204

10655,spy,6459011450,10495647,10659,spy,6450526719,969835

10659,spy,6450536598,979714,10762,spy,6450011450,147545

10762,spy,6450018394,154489,10655,spy,6459011450,10495647

10655,spy,6459018074,10502271,10659,spy,6450536598,979714

10659,spy,6450544092,987208,10763,spy,6450018074,156614

10763,spy,6450024854,163394,10655,spy,6459018074,10502271

10655,spy,6459024492,10508689,10659,spy,6450544092,987208

10659,spy,6450553376,996492,10764,spy,6450024492,147982

10764,spy,6450030719,154209,10655,spy,6459024492,10508689

10655,spy,6459030962,10515159,10659,spy,6450553376,996492

10659,spy,6450563179,1006295,10766,spy,6450030962,154098

10766,spy,6450037780,160916,10655,spy,6459030962,10515159

10655,spy,6459035962,10520159,10659,spy,6450563179,1006295

10659,spy,6450572748,1015864,10768,spy,6450035962,153213

10768,spy,6450041951,159202,10655,spy,6459035962,10520159

10655,spy,6459041379,10525576,10659,spy,6450572748,1015864

10659,spy,6450578142,1021258,10770,spy,6450041379,162029

0,swapper/0,0,0,794,rs:main Q:Reg,3447062802,8835829695

10770,spy,6450045384,166034,10655,spy,6459041379,10525576

10655,spy,6459043760,10527957,10659,spy,6450578142,1021258

10659,spy,6450583867,1026983,10771,spy,6450043760,159094

10771,spy,6450048576,163910,10655,spy,6459043760,10527957

10655,spy,6459046129,10530326,10659,spy,6450583867,1026983

10659,spy,6450589693,1032809,10772,spy,6450046129,159166

10772,spy,6450050285,163322,10655,spy,6459046129,10530326

10655,spy,6459048382,10532579,10659,spy,6450589693,1032809

10659,spy,6450595666,1038782,10773,spy,6450048382,142626

10773,spy,6450052153,146397,10655,spy,6459048382,10532579

10655,spy,6459051536,10535733,10659,spy,6450595666,1038782

10659,spy,6450601557,1044673,10775,spy,6450051536,152487

10775,spy,6450055115,156066,10655,spy,6459051536,10535733

10655,spy,6459053936,10538133,10659,spy,6450601557,1044673

10659,spy,6450607652,1050768,10776,spy,6450053936,156085

10776,spy,6450059359,161508,10655,spy,6459053936,10538133

10655,spy,6459056336,10540533,10659,spy,6450607652,1050768

10659,spy,6450613487,1056603,10777,spy,6450056336,140555

10777,spy,6450060241,144460,10655,spy,6459056336,10540533

10655,spy,6459058640,10542837,10659,spy,6450613487,1056603

10659,spy,6450619140,1062256,10779,spy,6450058640,143456

10779,spy,6450062264,147080,10655,spy,6459058640,10542837

10655,spy,6459061072,10545269,10659,spy,6450619140,1062256

793,in:imklog,6052631167,9585498358,0,swapper/3,0,0

0,swapper/3,0,0,793,in:imklog,6052631167,9585498358

10659,spy,6450625941,1069057,10780,spy,6450061072,152805

10780,spy,6450065541,157274,10655,spy,6459061072,10545269

10655,spy,6459063456,10547653,10659,spy,6450625941,1069057

10659,spy,6450631765,1074881,10781,spy,6450063456,142602

10781,spy,6450066956,146102,10655,spy,6459063456,10547653

10655,spy,6459065976,10550173,10659,spy,6450631765,1074881

10659,spy,6450637909,1081025,10782,spy,6450065976,148110

10782,spy,6450069459,151593,10655,spy,6459065976,10550173

10655,spy,6459068531,10552728,10659,spy,6450637909,1081025

793,in:imklog,6052667355,9585534546,0,swapper/3,0,0

10659,spy,6450643819,1086935,10783,spy,6450068531,155591

0,swapper/3,0,0,793,in:imklog,6052667355,9585534546

10783,spy,6450072004,159064,10655,spy,6459068531,10552728

10655,spy,6459070718,10554915,10659,spy,6450643819,1086935

10659,spy,6450649473,1092589,10784,spy,6450070718,149165

10784,spy,6450074723,153170,10655,spy,6459070718,10554915

10655,spy,6459073069,10557266,10659,spy,6450649473,1092589

10659,spy,6450655807,1098923,10785,spy,6450073069,148585

10785,spy,6450076752,152268,10655,spy,6459073069,10557266

794,rs:main Q:Reg,3447229072,8835995965,0,swapper/0,0,0

10655,spy,6459075076,10559273,10659,spy,6450655807,1098923

0,swapper/0,0,0,794,rs:main Q:Reg,3447229072,8835995965

10659,spy,6450661323,1104439,10786,spy,6450075076,134600

10786,spy,6450078826,138350,10655,spy,6459075076,10559273

10655,spy,6459077238,10561435,10659,spy,6450661323,1104439

10659,spy,6450667315,1110431,10788,spy,6450077238,143454

10788,spy,6450080937,147153,10655,spy,6459077238,10561435

10655,spy,6459079749,10563946,10659,spy,6450667315,1110431

10659,spy,6450672832,1115948,10790,spy,6450079749,171960

794,rs:main Q:Reg,3447261611,8836028504,0,swapper/0,0,0

10790,spy,6450083541,175752,10655,spy,6459079749,10563946

0,swapper/0,0,0,794,rs:main Q:Reg,3447261611,8836028504

10655,spy,6459083348,10567545,10659,spy,6450672832,1115948

793,in:imklog,6052736506,9585603697,0,swapper/3,0,0

10659,spy,6450678628,1121744,10791,spy,6450083348,134795

0,swapper/3,0,0,793,in:imklog,6052736506,9585603697

10791,spy,6450087448,138895,10655,spy,6459083348,10567545

10655,spy,6459085467,10569664,10659,spy,6450678628,1121744

10659,spy,6450684417,1127533,10792,spy,6450085467,146724

10792,spy,6450089294,150551,10655,spy,6459085467,10569664

10655,spy,6459087922,10572119,10659,spy,6450684417,1127533

10659,spy,6450690058,1133174,10793,spy,6450087922,172110

793,in:imklog,6052763743,9585630934,0,swapper/3,0,0

10793,spy,6450092477,176665,10655,spy,6459087922,10572119

0,swapper/3,0,0,793,in:imklog,6052763743,9585630934

10655,spy,6459089977,10574174,10659,spy,6450690058,1133174

10659,spy,6450695967,1139083,10794,spy,6450089977,138560

10794,spy,6450093759,142342,10655,spy,6459089977,10574174

10655,spy,6459092436,10576633,10659,spy,6450695967,1139083

10659,spy,6450701898,1145014,10795,spy,6450092436,135270

10795,spy,6450095856,138690,10655,spy,6459092436,10576633

793,in:imklog,6052787647,9585654838,0,swapper/3,0,0

10655,spy,6459094696,10578893,10659,spy,6450701898,1145014

0,swapper/3,0,0,793,in:imklog,6052787647,9585654838

10659,spy,6450707306,1150422,10796,spy,6450094696,124641

10796,spy,6450098339,128284,10655,spy,6459094696,10578893

10655,spy,6459097808,10582005,10659,spy,6450707306,1150422

10659,spy,6450713212,1156328,10797,spy,6450097808,135333

10797,spy,6450101824,139349,10655,spy,6459097808,10582005

793,in:imklog,6052809130,9585676321,0,swapper/3,0,0

10655,spy,6459100072,10584269,10659,spy,6450713212,1156328

0,swapper/3,0,0,793,in:imklog,6052809130,9585676321

10659,spy,6450718318,1161434,10798,spy,6450100072,136025

10798,spy,6450103931,139884,10655,spy,6459100072,10584269

10655,spy,6459102333,10586530,10659,spy,6450718318,1161434

10659,spy,6450724457,1167573,10799,spy,6450102333,141023

10799,spy,6450105989,144679,10655,spy,6459102333,10586530

10655,spy,6459104694,10588891,10659,spy,6450724457,1167573

793,in:imklog,6052838239,9585705430,0,swapper/3,0,0

10659,spy,6450730720,1173836,10800,spy,6450104694,137530

0,swapper/3,0,0,793,in:imklog,6052838239,9585705430

10800,spy,6450108063,140899,10655,spy,6459104694,10588891

10655,spy,6459107017,10591214,10659,spy,6450730720,1173836

10659,spy,6450736650,1179766,10801,spy,6450107017,137365

10801,spy,6450111717,142065,10655,spy,6459107017,10591214

10655,spy,6459109732,10593929,10659,spy,6450736650,1179766

10659,spy,6450742468,1185584,10803,spy,6450109732,150793

10803,spy,6450114094,155155,10655,spy,6459109732,10593929

10655,spy,6459111983,10596180,10659,spy,6450742468,1185584

793,in:imklog,6052870723,9585737914,0,swapper/3,0,0

0,swapper/3,0,0,793,in:imklog,6052870723,9585737914

10659,spy,6450748386,1191502,10805,spy,6450111983,132330

10805,spy,6450115545,135892,10655,spy,6459111983,10596180

10655,spy,6459114901,10599098,10659,spy,6450748386,1191502

10659,spy,6450754024,1197140,10806,spy,6450114901,133975

10806,spy,6450118845,137919,10655,spy,6459114901,10599098

10655,spy,6459117726,10601923,10659,spy,6450754024,1197140

10659,spy,6450759831,1202947,10807,spy,6450117726,144166

10807,spy,6450121603,148043,10655,spy,6459117726,10601923

10655,spy,6459119890,10604087,10659,spy,6450759831,1202947

793,in:imklog,6052904459,9585771650,0,swapper/3,0,0

0,swapper/3,0,0,793,in:imklog,6052904459,9585771650

10659,spy,6450765293,1208409,10809,spy,6450119890,151718

10809,spy,6450123776,155604,10655,spy,6459119890,10604087

10655,spy,6459122458,10606655,10659,spy,6450765293,1208409

10659,spy,6450771254,1214370,10810,spy,6450122458,129790

10810,spy,6450126287,133619,10655,spy,6459122458,10606655

10655,spy,6459124670,10608867,10659,spy,6450771254,1214370

10659,spy,6450777345,1220461,10812,spy,6450124670,131924

793,in:imklog,6052933360,9585800551,0,swapper/3,0,0

10812,spy,6450129199,136453,10655,spy,6459124670,10608867

0,swapper/3,0,0,793,in:imklog,6052933360,9585800551

10655,spy,6459126966,10611163,10659,spy,6450777345,1220461

10659,spy,6450783016,1226132,10814,spy,6450126966,128424

10814,spy,6450131097,132555,10655,spy,6459126966,10611163

10655,spy,6459129437,10613634,10659,spy,6450783016,1226132

10659,spy,6450788532,1231648,10815,spy,6450129437,139604

10815,spy,6450133660,143827,10655,spy,6459129437,10613634

10655,spy,6459131545,10615742,10659,spy,6450788532,1231648

10659,spy,6450794058,1237174,10816,spy,6450131545,142864

10816,spy,6450135142,146461,10655,spy,6459131545,10615742

10655,spy,6459134091,10618288,10659,spy,6450794058,1237174

10659,spy,6450799546,1242662,10818,spy,6450134091,137186

10818,spy,6450137923,141018,10655,spy,6459134091,10618288

793,in:imklog,6052982674,9585849865,0,swapper/3,0,0

0,swapper/3,0,0,793,in:imklog,6052982674,9585849865

10655,spy,6459136393,10620590,10659,spy,6450799546,1242662

10659,spy,6450805582,1248698,10819,spy,6450136393,124783

10819,spy,6450140140,128530,10655,spy,6459136393,10620590

10655,spy,6459138790,10622987,10659,spy,6450805582,1248698

10659,spy,6450811240,1254356,10820,spy,6450138790,140961

10820,spy,6450142613,144784,10655,spy,6459138790,10622987

793,in:imklog,6053006168,9585873359,0,swapper/3,0,0

10655,spy,6459141016,10625213,10659,spy,6450811240,1254356

0,swapper/3,0,0,793,in:imklog,6053006168,9585873359

10659,spy,6450816539,1259655,10822,spy,6450141016,132022

10822,spy,6450144696,135702,10655,spy,6459141016,10625213

10655,spy,6459143277,10627474,10659,spy,6450816539,1259655

10659,spy,6450823231,1266347,10823,spy,6450143277,140564

10823,spy,6450147760,145047,10655,spy,6459143277,10627474

10655,spy,6459145476,10629673,10659,spy,6450823231,1266347

10659,spy,6450829341,1272457,10657,spy,6450145476,1989548

