prev_pid,prev_name,prev_vruntime,prev_sum_exec_runtime,next_pid,next_name,next_vruntime,next_sum_exec_runtime

11144,spy,1730171171,183871,11100,ecdsa,1739158471,59212741

0,swapper/1,0,0,11099,spy,2163888880,20588008

11100,ecdsa,1739166296,59220566,11145,spy,1730166296,138883

11099,spy,2163895808,20594936,0,swapper/1,0,0

11145,spy,1730173251,145838,8945,kworker/u16:0,847470802577,419383951

8945,kworker/u16:0,847470805334,419386708,11145,spy,1730173251,145838

11145,spy,1730175385,147972,8945,kworker/u16:0,847470806237,419386708

8945,kworker/u16:0,847470808847,419389318,11145,spy,1730175385,147972

11145,spy,1730180566,153153,11100,ecdsa,1739166296,59220566

0,swapper/1,0,0,11099,spy,2163895808,20594936

11100,ecdsa,1739174036,59228306,11146,spy,1730174036,130286

11099,spy,2163902712,20601840,0,swapper/1,0,0

2861,gnome-terminal-,106419219780,1433685816,867,in:imklog,777943952,1389086329

11146,spy,1730180301,136551,8945,kworker/u16:0,847470844694,419389318

867,in:imklog,777947556,1389089933,2861,gnome-terminal-,106419219780,1433685816

0,swapper/1,0,0,868,rs:main Q:Reg,645638623,1414644994

8945,kworker/u16:0,847470847916,419392540,11146,spy,1730180301,136551

11146,spy,1730183236,139486,8945,kworker/u16:0,847470849728,419392540

8945,kworker/u16:0,847470852221,419395033,11146,spy,1730183236,139486

11146,spy,1730187483,143733,11100,ecdsa,1739174036,59228306

868,rs:main Q:Reg,645661031,1414667402,11099,spy,2163902712,20601840

2861,gnome-terminal-,106419246649,1433712685,867,in:imklog,777947556,1389089933

11100,ecdsa,1739190890,59245160,11147,spy,1730190890,135090

11099,spy,2163909681,20608809,0,swapper/1,0,0

11147,spy,1730197207,141407,8945,kworker/u16:0,847470908841,419395033

867,in:imklog,777957389,1389099766,2861,gnome-terminal-,106419246649,1433712685

0,swapper/1,0,0,868,rs:main Q:Reg,645661031,1414667402

8945,kworker/u16:0,847470912771,419398963,11147,spy,1730197207,141407

868,rs:main Q:Reg,645665035,1414671406,0,swapper/1,0,0

11147,spy,1730201102,145302,8945,kworker/u16:0,847470915521,419398963

8945,kworker/u16:0,847470918245,419401687,11147,spy,1730201102,145302

11147,spy,1730205910,150110,11100,ecdsa,1739190890,59245160

0,swapper/1,0,0,11099,spy,2163909681,20608809

11100,ecdsa,1739198808,59253078,11148,spy,1730198808,132545

11099,spy,2163916774,20615902,0,swapper/1,0,0

11148,spy,1730204834,138571,8945,kworker/u16:0,847470953361,419401687

2861,gnome-terminal-,106419276999,1433743035,867,in:imklog,777957389,1389099766

8945,kworker/u16:0,847470960602,419408928,9250,kworker/u16:1,847470953361,103181933

9250,kworker/u16:1,847470954906,103183478,11148,spy,1730204834,138571

867,in:imklog,777959729,1389102106,2861,gnome-terminal-,106419276999,1433743035

0,swapper/1,0,0,868,rs:main Q:Reg,645665035,1414671406

11148,spy,1730206889,140626,9250,kworker/u16:1,847470956885,103183478

9250,kworker/u16:1,847470959331,103185924,11148,spy,1730206889,140626

11148,spy,1730211266,145003,11100,ecdsa,1739198808,59253078

868,rs:main Q:Reg,645685385,1414691756,11099,spy,2163916774,20615902

11100,ecdsa,1739214566,59268836,11149,spy,1730214566,219635

2861,gnome-terminal-,106419304453,1433770489,867,in:imklog,777959729,1389102106

11099,spy,2163924009,20623137,0,swapper/1,0,0

11149,spy,1730220695,225764,9250,kworker/u16:1,847471013232,103185924

867,in:imklog,777968351,1389110728,2861,gnome-terminal-,106419304453,1433770489

9250,kworker/u16:1,847471017152,103189844,11149,spy,1730220695,225764

11149,spy,1730222865,227934,9250,kworker/u16:1,847471017152,103189844

9250,kworker/u16:1,847471019408,103192100,11149,spy,1730222865,227934

11149,spy,1730227432,232501,11100,ecdsa,1739214566,59268836

0,swapper/1,0,0,11099,spy,2163924009,20623137

11100,ecdsa,1739222886,59277156,11150,spy,1730222886,132001

11099,spy,2163931762,20630890,0,swapper/1,0,0

11150,spy,1730229012,138127,9250,kworker/u16:1,847471055530,103192100

9250,kworker/u16:1,847471058387,103194957,11150,spy,1730229012,138127

11150,spy,1730230868,139983,9250,kworker/u16:1,847471058713,103194957

2861,gnome-terminal-,106419337069,1433803105,867,in:imklog,777968351,1389110728

867,in:imklog,777970807,1389113184,2861,gnome-terminal-,106419337069,1433803105

9250,kworker/u16:1,847471065278,103201522,8945,kworker/u16:0,847471058713,419408928

8945,kworker/u16:0,847471060452,419410667,11150,spy,1730230868,139983

11150,spy,1730234913,144028,11100,ecdsa,1739222886,59277156

0,swapper/1,0,0,11099,spy,2163931762,20630890

11100,ecdsa,1739230766,59285036,11151,spy,1730230766,131458

11099,spy,2163939054,20638182,0,swapper/1,0,0

11151,spy,1730237400,138092,8945,kworker/u16:0,847471096195,419410667

2861,gnome-terminal-,106419359199,1433825235,867,in:imklog,777970807,1389113184

8945,kworker/u16:0,847471100176,419414648,11151,spy,1730237400,138092

11151,spy,1730239394,140086,8945,kworker/u16:0,847471100176,419414648

0,swapper/1,0,0,868,rs:main Q:Reg,645685385,1414691756

867,in:imklog,777972958,1389115335,2861,gnome-terminal-,106419359199,1433825235

8945,kworker/u16:0,847471102120,419416592,11151,spy,1730239394,140086

868,rs:main Q:Reg,645689405,1414695776,0,swapper/1,0,0

11151,spy,1730243808,144500,11100,ecdsa,1739230766,59285036

0,swapper/1,0,0,11099,spy,2163939054,20638182

11100,ecdsa,1739238301,59292571,11152,spy,1730238301,142302

11099,spy,2163945725,20644853,0,swapper/1,0,0

11152,spy,1730244230,148231,8945,kworker/u16:0,847471135682,419416592

8945,kworker/u16:0,847471138842,419419752,11152,spy,1730244230,148231

11152,spy,1730246199,150200,8945,kworker/u16:0,847471139059,419419752

8945,kworker/u16:0,847471141354,419422047,11152,spy,1730246199,150200

11152,spy,1730250632,154633,11100,ecdsa,1739238301,59292571

0,swapper/1,0,0,11099,spy,2163945725,20644853

11100,ecdsa,1739245760,59300030,11153,spy,1730245760,187841

11099,spy,2163952329,20651457,0,swapper/1,0,0

11153,spy,1730252905,194986,8945,kworker/u16:0,847471177059,419422047

2861,gnome-terminal-,106419409081,1433875117,867,in:imklog,777972958,1389115335

8945,kworker/u16:0,847471181619,419426607,11153,spy,1730252905,194986

0,swapper/1,0,0,868,rs:main Q:Reg,645689405,1414695776

867,in:imklog,777975582,1389117959,2861,gnome-terminal-,106419409081,1433875117

11153,spy,1730254997,197078,8945,kworker/u16:0,847471181619,419426607

8945,kworker/u16:0,847471183882,419428870,11153,spy,1730254997,197078

11153,spy,1730259280,201361,11100,ecdsa,1739245760,59300030

868,rs:main Q:Reg,645710009,1414716380,11099,spy,2163952329,20651457

2861,gnome-terminal-,106419435777,1433901813,867,in:imklog,777975582,1389117959

11100,ecdsa,1739262950,59317220,11154,spy,1730262950,152765

11099,spy,2163958926,20658054,0,swapper/1,0,0

11154,spy,1730268994,158809,8945,kworker/u16:0,847471240170,419428870

8945,kworker/u16:0,847471244146,419432846,11154,spy,1730268994,158809

0,swapper/1,0,0,868,rs:main Q:Reg,645710009,1414716380

867,in:imklog,777984764,1389127141,2861,gnome-terminal-,106419435777,1433901813

11154,spy,1730271084,160899,8945,kworker/u16:0,847471244146,419432846

8945,kworker/u16:0,847471246561,419435261,11154,spy,1730271084,160899

868,rs:main Q:Reg,645713454,1414719825,0,swapper/1,0,0

11154,spy,1730275710,165525,11100,ecdsa,1739262950,59317220

0,swapper/1,0,0,11099,spy,2163958926,20658054

11100,ecdsa,1739271247,59325517,11155,spy,1730271247,132225

11099,spy,2163966120,20665248,0,swapper/1,0,0

11155,spy,1730277408,138386,8945,kworker/u16:0,847471282435,419435261

8945,kworker/u16:0,847471285352,419438178,11155,spy,1730277408,138386

11155,spy,1730279530,140508,8945,kworker/u16:0,847471286074,419438178

8945,kworker/u16:0,847471288602,419440706,11155,spy,1730279530,140508

11155,spy,1730284194,145172,11100,ecdsa,1739271247,59325517

0,swapper/1,0,0,11099,spy,2163966120,20665248

11100,ecdsa,1739278876,59333146,11156,spy,1730278876,129620

11099,spy,2163972977,20672105,0,swapper/1,0,0

11156,spy,1730285008,135752,8945,kworker/u16:0,847471323146,419440706

2861,gnome-terminal-,106419487513,1433953549,867,in:imklog,777984764,1389127141

8945,kworker/u16:0,847471327380,419444940,11156,spy,1730285008,135752

0,swapper/1,0,0,868,rs:main Q:Reg,645713454,1414719825

11156,spy,1730286696,137440,8945,kworker/u16:0,847471327380,419444940

867,in:imklog,777986943,1389129320,2861,gnome-terminal-,106419487513,1433953549

8945,kworker/u16:0,847471330005,419447565,11156,spy,1730286696,137440

11156,spy,1730290949,141693,11100,ecdsa,1739278876,59333146

868,rs:main Q:Reg,645734106,1414740477,11099,spy,2163972977,20672105

2861,gnome-terminal-,106419514333,1433980369,867,in:imklog,777986943,1389129320

11100,ecdsa,1739296566,59350836,11157,spy,1730296566,131191

11099,spy,2163979903,20679031,0,swapper/1,0,0

11157,spy,1730302633,137258,8945,kworker/u16:0,847471386768,419447565

867,in:imklog,777996097,1389138474,2861,gnome-terminal-,106419514333,1433980369

0,swapper/1,0,0,868,rs:main Q:Reg,645734106,1414740477

8945,kworker/u16:0,847471390522,419451319,11157,spy,1730302633,137258

11157,spy,1730305822,140447,8945,kworker/u16:0,847471392237,419451319

868,rs:main Q:Reg,645737822,1414744193,0,swapper/1,0,0

8945,kworker/u16:0,847471394667,419453749,11157,spy,1730305822,140447

11157,spy,1730310814,145439,11100,ecdsa,1739296566,59350836

0,swapper/1,0,0,11099,spy,2163979903,20679031

11100,ecdsa,1739304459,59358729,11158,spy,1730304459,132167

11099,spy,2163987009,20686137,0,swapper/1,0,0

11158,spy,1730310639,138347,8945,kworker/u16:0,847471430597,419453749

8945,kworker/u16:0,847471433398,419456550,11158,spy,1730310639,138347

11158,spy,1730312760,140468,8945,kworker/u16:0,847471434235,419456550

8945,kworker/u16:0,847471436661,419458976,11158,spy,1730312760,140468

11158,spy,1730317869,145577,11100,ecdsa,1739304459,59358729

0,swapper/1,0,0,11099,spy,2163987009,20686137

11100,ecdsa,1739312045,59366315,11159,spy,1730312045,133488

11099,spy,2163993808,20692936,0,swapper/1,0,0

2861,gnome-terminal-,106419563725,1434029761,867,in:imklog,777996097,1389138474

11159,spy,1730318166,139609,8945,kworker/u16:0,847471471948,419458976

0,swapper/1,0,0,868,rs:main Q:Reg,645737822,1414744193

867,in:imklog,778000768,1389143145,2861,gnome-terminal-,106419563725,1434029761

8945,kworker/u16:0,847471474934,419461962,11159,spy,1730318166,139609

11159,spy,1730320499,141942,8945,kworker/u16:0,847471475949,419461962

8945,kworker/u16:0,847471478350,419464363,11159,spy,1730320499,141942

11159,spy,1730324523,145966,11100,ecdsa,1739312045,59366315

868,rs:main Q:Reg,645758765,1414765136,11099,spy,2163993808,20692936

2861,gnome-terminal-,106419590176,1434056212,867,in:imklog,778000768,1389143145

11099,spy,2164001042,20700170,0,swapper/1,0,0

11100,ecdsa,1739327426,59381696,11160,spy,1730327426,108954

11160,spy,1730335118,116646,8945,kworker/u16:0,847471533455,419464363

8945,kworker/u16:0,847471537051,419467959,11160,spy,1730335118,116646

0,swapper/1,0,0,868,rs:main Q:Reg,645758765,1414765136

867,in:imklog,778009621,1389151998,2861,gnome-terminal-,106419590176,1434056212

868,rs:main Q:Reg,645762579,1414768950,0,swapper/1,0,0

11160,spy,1730336862,118390,8945,kworker/u16:0,847471537051,419467959

8945,kworker/u16:0,847471541081,419471989,11160,spy,1730336862,118390

11160,spy,1730341994,123522,11100,ecdsa,1739327426,59381696

0,swapper/1,0,0,11099,spy,2164001042,20700170

11100,ecdsa,1739335357,59389627,11161,spy,1730335357,97451

11099,spy,2164008175,20707303,0,swapper/1,0,0

11161,spy,1730341457,103551,8945,kworker/u16:0,847471575000,419471989

8945,kworker/u16:0,847471577793,419474782,11161,spy,1730341457,103551

11161,spy,1730343503,105597,8945,kworker/u16:0,847471578509,419474782

2861,gnome-terminal-,106419624851,1434090887,867,in:imklog,778009621,1389151998

8945,kworker/u16:0,847471585509,419481782,9250,kworker/u16:1,847471578509,103201522

867,in:imklog,778011915,1389154292,2861,gnome-terminal-,106419624851,1434090887

9250,kworker/u16:1,847471579836,103202849,11161,spy,1730343503,105597

0,swapper/1,0,0,868,rs:main Q:Reg,645762579,1414768950

11161,spy,1730348327,110421,11100,ecdsa,1739335357,59389627

868,rs:main Q:Reg,645783386,1414789757,11099,spy,2164008175,20707303

2861,gnome-terminal-,106419647634,1434113670,867,in:imklog,778011915,1389154292

11100,ecdsa,1739356886,59411156,11162,spy,1730356886,95753

11099,spy,2164017192,20716320,0,swapper/1,0,0

0,swapper/1,0,0,868,rs:main Q:Reg,645783386,1414789757

11162,spy,1730364384,103251,9250,kworker/u16:1,847471652008,103202849

867,in:imklog,778028072,1389170449,2861,gnome-terminal-,106419647634,1434113670

9250,kworker/u16:1,847471656043,103206884,11162,spy,1730364384,103251

11162,spy,1730366796,105663,9250,kworker/u16:1,847471656145,103206884

9250,kworker/u16:1,847471658372,103209111,11162,spy,1730366796,105663

11162,spy,1730371272,110139,11100,ecdsa,1739356886,59411156

2861,gnome-terminal-,106419674928,1434140964,867,in:imklog,778028072,1389170449

868,rs:main Q:Reg,645815515,1414821886,11099,spy,2164017192,20716320

11100,ecdsa,1739378946,59433216,11163,spy,1730378946,99984

11099,spy,2164025255,20724383,0,swapper/1,0,0

0,swapper/1,0,0,868,rs:main Q:Reg,645815515,1414821886

11163,spy,1730385848,106886,9250,kworker/u16:1,847471729316,103209111

867,in:imklog,778042537,1389184914,2861,gnome-terminal-,106419674928,1434140964

9250,kworker/u16:1,847471732978,103212773,11163,spy,1730385848,106886

11163,spy,1730388215,109253,9250,kworker/u16:1,847471733375,103212773

9250,kworker/u16:1,847471735714,103215112,11163,spy,1730388215,109253

11163,spy,1730392620,113658,11100,ecdsa,1739378946,59433216

2861,gnome-terminal-,106419702118,1434168154,867,in:imklog,778042537,1389184914

868,rs:main Q:Reg,645847825,1414854196,11099,spy,2164025255,20724383

11100,ecdsa,1739400763,59455033,11164,spy,1730400763,96626

11099,spy,2164032731,20731859,0,swapper/1,0,0

0,swapper/1,0,0,868,rs:main Q:Reg,645847825,1414854196

11164,spy,1730408123,103986,9250,kworker/u16:1,847471806619,103215112

9250,kworker/u16:1,847471810763,103219256,11164,spy,1730408123,103986

867,in:imklog,778057709,1389200086,2861,gnome-terminal-,106419702118,1434168154

11164,spy,1730410316,106179,9250,kworker/u16:1,847471810763,103219256

9250,kworker/u16:1,847471813212,103221705,11164,spy,1730410316,106179

11164,spy,1730414822,110685,11100,ecdsa,1739400763,59455033

868,rs:main Q:Reg,645879347,1414885718,11099,spy,2164032731,20731859

2861,gnome-terminal-,106419730237,1434196273,867,in:imklog,778057709,1389200086

11100,ecdsa,1739420146,59474416,11165,spy,1730420146,105277

11099,spy,2164039651,20738779,0,swapper/1,0,0

0,swapper/1,0,0,868,rs:main Q:Reg,645879347,1414885718

11165,spy,1730426255,111386,9250,kworker/u16:1,847471875731,103221705

867,in:imklog,778069294,1389211671,2861,gnome-terminal-,106419730237,1434196273

9250,kworker/u16:1,847471880817,103226791,11165,spy,1730426255,111386

11165,spy,1730428589,113720,9250,kworker/u16:1,847471880817,103226791

9250,kworker/u16:1,847471883415,103229389,11165,spy,1730428589,113720

11165,spy,1730436020,121151,11100,ecdsa,1739420146,59474416

868,rs:main Q:Reg,645910929,1414917300,11099,spy,2164039651,20738779

2861,gnome-terminal-,106419757197,1434223233,867,in:imklog,778069294,1389211671

11100,ecdsa,1739437168,59491438,11166,spy,1730437168,99509

11099,spy,2164046727,20745855,0,swapper/1,0,0

0,swapper/1,0,0,868,rs:main Q:Reg,645910929,1414917300

11166,spy,1730443224,105565,9250,kworker/u16:1,847471944268,103229389

867,in:imklog,778081777,1389224154,2861,gnome-terminal-,106419757197,1434223233

9250,kworker/u16:1,847471948344,103233465,11166,spy,1730443224,105565

11166,spy,1730445467,107808,9250,kworker/u16:1,847471948344,103233465

9250,kworker/u16:1,847471950604,103235725,11166,spy,1730445467,107808

11166,spy,1730449919,112260,11100,ecdsa,1739437168,59491438

868,rs:main Q:Reg,645941436,1414947807,11099,spy,2164046727,20745855

2861,gnome-terminal-,106419784258,1434250294,867,in:imklog,778081777,1389224154

11100,ecdsa,1739457795,59512065,11167,spy,1730457795,104374

11099,spy,2164054388,20753516,0,swapper/1,0,0

0,swapper/1,0,0,868,rs:main Q:Reg,645941436,1414947807

11167,spy,1730463959,110538,9250,kworker/u16:1,847472016494,103235725

867,in:imklog,778094412,1389236789,2861,gnome-terminal-,106419784258,1434250294

9250,kworker/u16:1,847472020429,103239660,11167,spy,1730463959,110538

11167,spy,1730466353,112932,9250,kworker/u16:1,847472020600,103239660

9250,kworker/u16:1,847472023128,103242188,11167,spy,1730466353,112932

11167,spy,1730470914,117493,11100,ecdsa,1739457795,59512065

868,rs:main Q:Reg,645973843,1414980214,11099,spy,2164054388,20753516

2861,gnome-terminal-,106419812015,1434278051,867,in:imklog,778094412,1389236789

11100,ecdsa,1739479409,59533679,11168,spy,1730479409,102740

11099,spy,2164061252,20760380,0,swapper/1,0,0

0,swapper/1,0,0,868,rs:main Q:Reg,645973843,1414980214

11168,spy,1730485655,108986,9250,kworker/u16:1,847472091707,103242188

867,in:imklog,778107970,1389250347,2861,gnome-terminal-,106419812015,1434278051

9250,kworker/u16:1,847472095515,103245996,11168,spy,1730485655,108986

11168,spy,1730488147,111478,9250,kworker/u16:1,847472095981,103245996

9250,kworker/u16:1,847472098479,103248494,11168,spy,1730488147,111478

11168,spy,1730493101,116432,11100,ecdsa,1739479409,59533679

868,rs:main Q:Reg,646005355,1415011726,11099,spy,2164061252,20760380

2861,gnome-terminal-,106419839331,1434305367,867,in:imklog,778107970,1389250347

11100,ecdsa,1739500220,59554490,11169,spy,1730500220,107171

11099,spy,2164068951,20768079,0,swapper/1,0,0

0,swapper/1,0,0,868,rs:main Q:Reg,646005355,1415011726

11169,spy,1730507571,114522,9250,kworker/u16:1,847472167704,103248494

9250,kworker/u16:1,847472171591,103252381,11169,spy,1730507571,114522

867,in:imklog,778122542,1389264919,2861,gnome-terminal-,106419839331,1434305367

11169,spy,1730510256,117207,9250,kworker/u16:1,847472172309,103252381

9250,kworker/u16:1,847472174547,103254619,11169,spy,1730510256,117207

11169,spy,1730514741,121692,11100,ecdsa,1739500220,59554490

868,rs:main Q:Reg,646037062,1415043433,11099,spy,2164068951,20768079

2861,gnome-terminal-,106419866744,1434332780,867,in:imklog,778122542,1389264919

11100,ecdsa,1739519725,59573995,11170,spy,1730519725,102713

11099,spy,2164075604,20774732,0,swapper/1,0,0

0,swapper/1,0,0,868,rs:main Q:Reg,646037062,1415043433

11170,spy,1730525790,108778,9250,kworker/u16:1,847472237845,103254619

867,in:imklog,778133909,1389276286,2861,gnome-terminal-,106419866744,1434332780

9250,kworker/u16:1,847472241685,103258459,11170,spy,1730525790,108778

11170,spy,1730527992,110980,9250,kworker/u16:1,847472241685,103258459

9250,kworker/u16:1,847472244053,103260827,11170,spy,1730527992,110980

11170,spy,1730532436,115424,11100,ecdsa,1739519725,59573995

868,rs:main Q:Reg,646069024,1415075395,11099,spy,2164075604,20774732

2861,gnome-terminal-,106419893828,1434359864,867,in:imklog,778133909,1389276286

11100,ecdsa,1739541338,59595608,11171,spy,1730541338,107348

11099,spy,2164082534,20781662,0,swapper/1,0,0

0,swapper/1,0,0,868,rs:main Q:Reg,646069024,1415075395

11171,spy,1730548484,114494,9250,kworker/u16:1,847472314069,103260827

9250,kworker/u16:1,847472317963,103264721,11171,spy,1730548484,114494

867,in:imklog,778148586,1389290963,2861,gnome-terminal-,106419893828,1434359864

11171,spy,1730550955,116965,9250,kworker/u16:1,847472318307,103264721

9250,kworker/u16:1,847472320698,103267112,11171,spy,1730550955,116965

11171,spy,1730555569,121579,11100,ecdsa,1739541338,59595608

868,rs:main Q:Reg,646100893,1415107264,11099,spy,2164082534,20781662

2861,gnome-terminal-,106419921395,1434387431,867,in:imklog,778148586,1389290963

11100,ecdsa,1739561711,59615981,11172,spy,1730561711,103906

11099,spy,2164089357,20788485,0,swapper/1,0,0

0,swapper/1,0,0,868,rs:main Q:Reg,646100893,1415107264

11172,spy,1730567639,109834,9250,kworker/u16:1,847472385941,103267112

9250,kworker/u16:1,847472390073,103271244,11172,spy,1730567639,109834

867,in:imklog,778160807,1389303184,2861,gnome-terminal-,106419921395,1434387431

11172,spy,1730570001,112196,9250,kworker/u16:1,847472390073,103271244

9250,kworker/u16:1,847472392414,103273585,11172,spy,1730570001,112196

11172,spy,1730574797,116992,11100,ecdsa,1739561711,59615981

2861,gnome-terminal-,106419949062,1434415098,867,in:imklog,778160807,1389303184

868,rs:main Q:Reg,646137423,1415143794,582,gmain,143769504,343354773

582,gmain,143808720,343393989,868,rs:main Q:Reg,646137423,1415143794

867,in:imklog,778256578,1389398955,0,swapper/3,0,0

0,swapper/3,0,0,867,in:imklog,778256578,1389398955

867,in:imklog,778309535,1389451912,0,swapper/3,0,0

0,swapper/3,0,0,867,in:imklog,778309535,1389451912

867,in:imklog,778355255,1389497632,0,swapper/3,0,0

0,swapper/3,0,0,867,in:imklog,778355255,1389497632

867,in:imklog,778399022,1389541399,0,swapper/3,0,0

0,swapper/3,0,0,867,in:imklog,778399022,1389541399

867,in:imklog,778448395,1389590772,0,swapper/3,0,0

0,swapper/3,0,0,867,in:imklog,778448395,1389590772

867,in:imklog,778492241,1389634618,0,swapper/3,0,0

0,swapper/3,0,0,867,in:imklog,778492241,1389634618

867,in:imklog,778537663,1389680040,0,swapper/3,0,0

0,swapper/3,0,0,867,in:imklog,778537663,1389680040

868,rs:main Q:Reg,646588029,1415594400,11099,spy,2164089357,20788485

11099,spy,2164102012,20801140,0,swapper/1,0,0

11100,ecdsa,1740082202,60136472,11173,spy,1731082202,111142

11173,spy,1731094178,123118,9250,kworker/u16:1,847473684751,103273585

9250,kworker/u16:1,847473691817,103280651,11173,spy,1731094178,123118

11173,spy,1731099054,127994,9250,kworker/u16:1,847473693114,103280651

9250,kworker/u16:1,847473698926,103286463,11173,spy,1731099054,127994

11173,spy,1731108195,137135,11100,ecdsa,1740082202,60136472

0,swapper/1,0,0,11099,spy,2164102012,20801140

11099,spy,2164112421,20811549,0,swapper/1,0,0

11100,ecdsa,1740097987,60152257,11174,spy,1731097987,107753

11174,spy,1731108496,118262,9250,kworker/u16:1,847473765211,103286463

9250,kworker/u16:1,847473770384,103291636,11174,spy,1731108496,118262

11174,spy,1731114886,124652,9250,kworker/u16:1,847473776171,103291636

9250,kworker/u16:1,847473781879,103297344,11174,spy,1731114886,124652

867,in:imklog,778653577,1389795954,2861,gnome-terminal-,106419949062,1434415098

11174,spy,1731120556,130322,11100,ecdsa,1740097987,60152257

0,swapper/1,0,0,11099,spy,2164112421,20811549

11100,ecdsa,1740106075,60160345,11175,spy,1731106075,111906

11099,spy,2164120167,20819295,0,swapper/1,0,0

11175,spy,1731113084,118915,9250,kworker/u16:1,847473817590,103297344

9250,kworker/u16:1,847473820515,103300269,11175,spy,1731113084,118915

11175,spy,1731115276,121107,9250,kworker/u16:1,847473821349,103300269

9250,kworker/u16:1,847473823974,103302894,11175,spy,1731115276,121107

11175,spy,1731120252,126083,11100,ecdsa,1740106075,60160345

0,swapper/1,0,0,11099,spy,2164120167,20819295

2861,gnome-terminal-,106420055139,1434521175,867,in:imklog,778653577,1389795954

11100,ecdsa,1740114117,60168387,11176,spy,1731114117,104437

11099,spy,2164127406,20826534,0,swapper/1,0,0

11176,spy,1731119995,110315,9250,kworker/u16:1,847473859526,103302894

9250,kworker/u16:1,847473863492,103306860,11176,spy,1731119995,110315

0,swapper/1,0,0,868,rs:main Q:Reg,646588029,1415594400

867,in:imklog,778662527,1389804904,2861,gnome-terminal-,106420055139,1434521175

11176,spy,1731122315,112635,9250,kworker/u16:1,847473863505,103306860

9250,kworker/u16:1,847473865636,103308991,11176,spy,1731122315,112635

868,rs:main Q:Reg,646592219,1415598590,0,swapper/1,0,0

11176,spy,1731127021,117341,11100,ecdsa,1740114117,60168387

0,swapper/1,0,0,11099,spy,2164127406,20826534

11100,ecdsa,1740121808,60176078,11177,spy,1731121808,104118

11099,spy,2164134268,20833396,0,swapper/1,0,0

11177,spy,1731127999,110309,9250,kworker/u16:1,847473900901,103308991

9250,kworker/u16:1,847473904205,103312295,11177,spy,1731127999,110309

11177,spy,1731129982,112292,9250,kworker/u16:1,847473904302,103312295

9250,kworker/u16:1,847473906632,103314625,11177,spy,1731129982,112292

11177,spy,1731134359,116669,11100,ecdsa,1740121808,60176078

0,swapper/1,0,0,11099,spy,2164134268,20833396

11100,ecdsa,1740130748,60185018,11178,spy,1731130748,101608

11099,spy,2164142102,20841230,0,swapper/1,0,0

2861,gnome-terminal-,106420106598,1434572634,867,in:imklog,778662527,1389804904

11178,spy,1731138025,108885,9250,kworker/u16:1,847473946034,103314625

9250,kworker/u16:1,847473948930,103317521,11178,spy,1731138025,108885

0,swapper/1,0,0,868,rs:main Q:Reg,646592219,1415598590

867,in:imklog,778665508,1389807885,2861,gnome-terminal-,106420106598,1434572634

11178,spy,1731140062,110922,9250,kworker/u16:1,847473949527,103317521

9250,kworker/u16:1,847473951868,103319862,11178,spy,1731140062,110922

11178,spy,1731144259,115119,11100,ecdsa,1740130748,60185018

868,rs:main Q:Reg,646614080,1415620451,11099,spy,2164142102,20841230

2861,gnome-terminal-,106420133966,1434600002,867,in:imklog,778665508,1389807885

11100,ecdsa,1740149114,60203384,11179,spy,1731149114,107102

11099,spy,2164148971,20848099,0,swapper/1,0,0

11179,spy,1731155409,113397,9250,kworker/u16:1,847474012193,103319862

9250,kworker/u16:1,847474015960,103323629,11179,spy,1731155409,113397

0,swapper/1,0,0,868,rs:main Q:Reg,646614080,1415620451

867,in:imklog,778674775,1389817152,2861,gnome-terminal-,106420133966,1434600002

11179,spy,1731157466,115454,9250,kworker/u16:1,847474015960,103323629

868,rs:main Q:Reg,646617810,1415624181,0,swapper/1,0,0

9250,kworker/u16:1,847474018444,103326113,11179,spy,1731157466,115454

11179,spy,1731162245,120233,11100,ecdsa,1740149114,60203384

0,swapper/1,0,0,11099,spy,2164148971,20848099

11100,ecdsa,1740157718,60211988,11180,spy,1731157718,103523

11099,spy,2164156223,20855351,0,swapper/1,0,0

11180,spy,1731163917,109722,9250,kworker/u16:1,847474055477,103326113

9250,kworker/u16:1,847474058286,103328922,11180,spy,1731163917,109722

11180,spy,1731165837,111642,9250,kworker/u16:1,847474058770,103328922

9250,kworker/u16:1,847474061348,103331500,11180,spy,1731165837,111642

11180,spy,1731170369,116174,11100,ecdsa,1740157718,60211988

0,swapper/1,0,0,11099,spy,2164156223,20855351

11100,ecdsa,1740167895,60222165,11181,spy,1731167895,106663

11099,spy,2164163233,20862361,0,swapper/1,0,0

2861,gnome-terminal-,106420185208,1434651244,867,in:imklog,778674775,1389817152

11181,spy,1731174364,113132,9250,kworker/u16:1,847474102391,103331500

